Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours
reason_0,month_7,day_5,season_4,292,12,1970-01-01,46,222.91530189087132,85,0,education_3,son_3,0,0,pet_0,81,181,33,1970-01-01
reason_27,month_0,day_2,season_2,278,40,1970-01-01,43,309.4306143976668,81,1,education_3,son_4,1,0,pet_4,70,166,35,1970-01-01
reason_1,month_4,day_6,season_1,276,14,1970-01-01,34,351.9968865605465,81,1,education_2,son_0,0,0,pet_0,90,169,31,1970-01-01
reason_13,month_3,day_6,season_2,248,18,1970-01-01,51,307.46557749621184,81,1,education_2,son_0,1,1,pet_5,101,183,33,1970-01-01
reason_18,month_4,day_4,season_2,303,12,1970-01-01,53,239.43043431184972,90,0,education_3,son_0,1,1,pet_5,68,168,26,1970-01-01
reason_27,month_4,day_5,season_1,185,18,1970-01-01,56,275.06713339282874,88,0,education_2,son_0,0,1,pet_0,91,167,38,1970-01-01
reason_26,month_0,day_5,season_4,342,41,1970-01-01,34,312.4228738413946,89,0,education_4,son_4,1,1,pet_1,86,196,38,1970-01-01
reason_27,month_1,day_6,season_3,355,40,1970-01-01,47,303.2707088192552,88,0,education_3,son_3,1,1,pet_4,100,190,24,1970-01-01
reason_12,month_1,day_4,season_2,140,16,1970-01-01,33,285.0568336892944,95,1,education_4,son_3,1,1,pet_2,97,186,32,1970-01-01
reason_27,month_11,day_5,season_1,228,44,1970-01-01,46,345.3880920027865,93,0,education_1,son_4,1,1,pet_0,71,173,22,1970-01-01
reason_5,month_10,day_5,season_2,388,24,1970-01-01,35,252.44943371674785,88,1,education_4,son_2,1,0,pet_4,75,192,23,1970-01-01
reason_10,month_7,day_2,season_1,380,20,1970-01-01,57,304.007154874216,99,0,education_2,son_2,1,0,pet_5,74,194,21,1970-01-01
reason_19,month_6,day_6,season_4,161,16,1970-01-01,46,359.65834294141837,86,1,education_2,son_1,0,0,pet_2,59,167,24,1970-01-01
reason_22,month_4,day_6,season_1,280,46,1970-01-01,33,355.28495849146157,89,1,education_3,son_1,1,1,pet_4,79,176,38,1970-01-01
reason_18,month_0,day_5,season_2,224,40,1970-01-01,32,259.18034792536554,97,1,education_1,son_3,1,1,pet_0,103,180,25,1970-01-01
reason_8,month_12,day_2,season_3,347,18,1970-01-01,52,365.6180176275099,93,0,education_1,son_2,0,1,pet_0,102,194,35,1970-01-01
reason_19,month_0,day_5,season_4,375,44,1970-01-01,37,270.76443166473854,90,1,education_2,son_1,1,1,pet_5,86,175,30,1970-01-01
reason_21,month_4,day_2,season_2,127,45,1970-01-01,28,216.60594098719253,96,0,education_1,son_1,0,0,pet_5,79,196,25,1970-01-01
reason_26,month_0,day_2,season_3,250,12,1970-01-01,29,368.6221410472586,97,1,education_3,son_1,1,1,pet_4,60,175,24,1970-01-01
reason_1,month_7,day_3,season_3,121,8,1970-01-01,42,212.3487095252382,99,1,education_4,son_0,1,1,pet_8,96,168,32,1970-01-01
reason_6,month_4,day_2,season_2,224,10,1970-01-01,28,247.3199678093934,84,0,education_3,son_0,0,1,pet_5,90,196,21,1970-01-01
reason_15,month_3,day_4,season_2,339,24,1970-01-01,45,357.4394402861759,85,0,education_3,son_4,0,0,pet_0,93,177,26,1970-01-01
reason_6,month_3,day_2,season_2,203,6,1970-01-01,56,255.64238365726416,82,0,education_3,son_2,1,1,pet_2,60,196,31,1970-01-01
reason_5,month_2,day_2,season_1,373,35,1970-01-01,54,367.3002832543938,84,0,education_2,son_1,1,0,pet_5,84,170,32,1970-01-01
reason_28,month_0,day_5,season_3,213,25,1970-01-01,41,308.8057428515231,86,1,education_2,son_4,1,1,pet_5,56,168,27,1970-01-01
reason_17,month_9,day_3,season_2,180,10,1970-01-01,46,305.8821097601817,98,1,education_1,son_1,1,0,pet_4,71,181,22,1970-01-01
reason_28,month_6,day_5,season_3,242,44,1970-01-01,27,221.96072429185818,90,1,education_2,son_1,0,0,pet_4,107,182,26,1970-01-01
reason_7,month_4,day_6,season_2,129,40,1970-01-01,41,253.13745665164834,87,0,education_4,son_2,0,1,pet_8,104,188,28,1970-01-01
reason_19,month_4,day_4,season_2,270,40,1970-01-01,35,289.18450107102075,86,0,education_3,son_0,1,0,pet_4,97,179,27,1970-01-01
reason_19,month_10,day_5,season_3,309,51,1970-01-01,57,274.42213645543256,84,0,education_4,son_1,0,1,pet_2,88,193,34,1970-01-01
reason_9,month_8,day_2,season_1,381,11,1970-01-01,58,246.75666347900741,83,0,education_4,son_3,1,0,pet_8,87,167,22,1970-01-01
reason_24,month_10,day_2,season_1,376,21,1970-01-01,44,367.58363566753826,95,0,education_2,son_4,1,1,pet_0,89,178,28,1970-01-01
reason_3,month_7,day_4,season_3,133,34,1970-01-01,43,320.8561721138002,95,0,education_3,son_4,1,0,pet_8,57,190,34,1970-01-01
reason_23,month_11,day_3,season_3,200,40,1970-01-01,50,310.97898298501417,98,1,education_1,son_3,0,0,pet_5,75,169,26,1970-01-01
reason_6,month_12,day_5,season_2,302,33,1970-01-01,54,299.7639318363251,81,1,education_2,son_3,1,0,pet_1,57,193,36,1970-01-01
reason_13,month_1,day_5,season_1,383,47,1970-01-01,58,334.91261639653754,100,0,education_1,son_0,1,0,pet_1,80,195,22,1970-01-01
reason_11,month_1,day_3,season_2,205,17,1970-01-01,43,279.40759952610256,91,1,education_3,son_2,0,0,pet_5,58,181,30,1970-01-01
reason_10,month_12,day_4,season_2,195,5,1970-01-01,49,335.7627667131776,94,0,education_3,son_0,1,1,pet_0,69,196,33,1970-01-01
reason_6,month_9,day_6,season_2,255,20,1970-01-01,34,227.479503490454,94,1,education_2,son_2,0,1,pet_1,105,183,37,1970-01-01
reason_9,month_3,day_3,season_3,248,44,1970-01-01,33,244.35081681619218,91,0,education_2,son_4,0,1,pet_8,70,170,28,1970-01-01
reason_17,month_9,day_6,season_4,125,43,1970-01-01,46,354.34156793293914,91,1,education_3,son_0,1,1,pet_2,84,180,31,1970-01-01
reason_14,month_2,day_5,season_1,161,31,1970-01-01,27,341.916752908869,89,0,education_3,son_2,1,1,pet_0,98,188,29,1970-01-01
reason_26,month_6,day_6,season_1,137,5,1970-01-01,44,318.6924219131866,85,0,education_2,son_1,0,1,pet_0,63,196,19,1970-01-01
reason_26,month_9,day_2,season_4,231,46,1970-01-01,52,346.36473776028726,84,0,education_3,son_1,0,1,pet_1,94,164,24,1970-01-01
reason_1,month_11,day_2,season_1,307,39,1970-01-01,44,303.4029341693341,87,1,education_1,son_3,1,1,pet_2,60,180,22,1970-01-01
reason_21,month_6,day_5,season_1,176,27,1970-01-01,42,226.60198468731025,91,0,education_4,son_2,1,1,pet_5,58,195,34,1970-01-01
reason_10,month_6,day_2,season_1,163,32,1970-01-01,48,345.5283404609773,81,1,education_2,son_3,1,1,pet_4,84,184,21,1970-01-01
reason_9,month_2,day_6,season_3,292,15,1970-01-01,28,228.6280865969836,87,0,education_4,son_0,0,1,pet_5,103,180,32,1970-01-01
reason_17,month_12,day_2,season_4,226,46,1970-01-01,36,298.83866612029277,84,0,education_1,son_4,1,0,pet_1,61,186,36,1970-01-01
reason_17,month_8,day_6,season_3,273,5,1970-01-01,41,257.19532704428184,97,0,education_1,son_4,0,0,pet_0,79,188,37,1970-01-01
reason_8,month_12,day_3,season_3,195,21,1970-01-01,49,271.6461513152804,91,0,education_3,son_4,1,1,pet_4,79,164,22,1970-01-01
reason_0,month_0,day_3,season_4,357,6,1970-01-01,43,239.57589929969063,96,0,education_4,son_1,0,0,pet_5,94,189,31,1970-01-01
reason_21,month_6,day_3,season_2,125,13,1970-01-01,52,372.94797379296426,87,0,education_4,son_1,1,0,pet_2,79,167,32,1970-01-01
reason_16,month_2,day_5,season_3,161,17,1970-01-01,34,285.2162033672422,82,1,education_2,son_2,0,0,pet_4,95,181,21,1970-01-01
reason_22,month_4,day_3,season_1,250,43,1970-01-01,31,367.8137277257937,84,1,education_2,son_0,0,0,pet_8,72,182,26,1970-01-01
reason_7,month_12,day_4,season_1,263,25,1970-01-01,29,325.3944914023939,92,1,education_3,son_2,1,1,pet_1,97,164,22,1970-01-01
reason_22,month_5,day_6,season_4,151,19,1970-01-01,30,353.129178453608,94,1,education_2,son_2,1,1,pet_2,92,186,27,1970-01-01
reason_0,month_6,day_3,season_4,182,39,1970-01-01,38,277.3314302378608,85,0,education_3,son_4,0,1,pet_8,78,164,38,1970-01-01
reason_7,month_7,day_3,season_2,258,44,1970-01-01,52,279.59760255592533,82,1,education_4,son_4,1,1,pet_1,93,196,23,1970-01-01
reason_24,month_5,day_4,season_2,195,24,1970-01-01,53,261.2143925672757,85,1,education_3,son_4,1,0,pet_4,58,189,32,1970-01-01
reason_24,month_12,day_3,season_4,237,13,1970-01-01,33,279.4539823588625,85,1,education_1,son_4,0,1,pet_4,79,175,19,1970-01-01
reason_13,month_5,day_5,season_1,330,12,1970-01-01,37,339.6903566139149,83,0,education_1,son_2,1,1,pet_4,102,185,32,1970-01-01
reason_5,month_5,day_4,season_1,258,27,1970-01-01,52,231.96009181782176,81,0,education_1,son_2,1,0,pet_5,75,191,27,1970-01-01
reason_11,month_5,day_3,season_3,307,25,1970-01-01,28,325.25728391619737,93,1,education_2,son_0,0,0,pet_1,71,165,28,1970-01-01
reason_8,month_0,day_4,season_3,357,8,1970-01-01,46,291.98381272751215,90,1,education_1,son_2,0,1,pet_5,77,166,19,1970-01-01
reason_17,month_2,day_6,season_3,192,10,1970-01-01,35,227.77350247210055,94,1,education_1,son_2,0,0,pet_5,65,168,27,1970-01-01
reason_5,month_1,day_4,season_3,220,30,1970-01-01,53,276.3408846519423,87,0,education_2,son_2,0,0,pet_1,78,189,20,1970-01-01
reason_6,month_10,day_4,season_4,191,16,1970-01-01,36,266.48163267081924,86,0,education_2,son_0,1,1,pet_8,101,175,22,1970-01-01
reason_7,month_2,day_5,season_4,255,46,1970-01-01,41,362.4462288896193,91,1,education_3,son_1,1,0,pet_8,62,188,30,1970-01-01
reason_12,month_9,day_3,season_2,184,15,1970-01-01,38,367.654341256394,91,0,education_4,son_3,1,0,pet_2,98,178,31,1970-01-01
reason_24,month_1,day_6,season_1,301,28,1970-01-01,41,338.0736750914435,92,0,education_1,son_4,1,0,pet_8,73,189,30,1970-01-01
reason_2,month_8,day_2,season_3,243,39,1970-01-01,32,279.6677761622977,95,1,education_4,son_0,0,1,pet_1,87,181,21,1970-01-01
reason_7,month_6,day_4,season_4,288,40,1970-01-01,42,232.0510464635493,91,0,education_3,son_1,0,0,pet_8,68,192,37,1970-01-01
reason_28,month_9,day_6,season_2,337,34,1970-01-01,29,330.45279613323993,88,1,education_4,son_3,1,1,pet_4,82,195,27,1970-01-01
reason_28,month_8,day_5,season_1,180,39,1970-01-01,55,251.64853629169824,99,1,education_2,son_0,1,0,pet_2,81,174,33,1970-01-01
reason_13,month_11,day_5,season_2,124,32,1970-01-01,54,306.73373672455875,95,0,education_4,son_2,1,0,pet_8,75,186,24,1970-01-01
reason_25,month_12,day_3,season_2,290,24,1970-01-01,44,268.71544726451464,88,1,education_3,son_1,0,1,pet_5,97,192,22,1970-01-01
reason_7,month_9,day_6,season_2,205,43,1970-01-01,43,236.72513433607736,89,0,education_3,son_0,0,1,pet_5,66,167,31,1970-01-01
reason_15,month_10,day_3,season_3,230,27,1970-01-01,36,363.5217231935385,86,1,education_1,son_0,0,1,pet_4,105,166,32,1970-01-01
reason_25,month_11,day_4,season_2,340,36,1970-01-01,37,213.82336034066108,89,0,education_4,son_4,0,1,pet_0,77,175,25,1970-01-01
reason_21,month_0,day_3,season_4,126,10,1970-01-01,34,206.8223914814334,88,0,education_2,son_3,0,1,pet_2,93,195,20,1970-01-01
reason_15,month_10,day_3,season_1,152,34,1970-01-01,37,227.36403822485383,98,1,education_1,son_4,0,1,pet_0,67,180,27,1970-01-01
reason_17,month_0,day_2,season_2,202,17,1970-01-01,37,369.3081149803638,91,0,education_1,son_1,1,0,pet_2,80,163,22,1970-01-01
reason_22,month_8,day_4,season_1,153,13,1970-01-01,28,219.16797316900931,89,0,education_2,son_2,1,0,pet_4,97,187,38,1970-01-01
reason_11,month_12,day_5,season_4,261,22,1970-01-01,30,208.07614405588535,87,0,education_4,son_1,0,1,pet_5,98,182,28,1970-01-01
reason_0,month_5,day_6,season_3,338,41,1970-01-01,38,313.6091446923405,89,0,education_1,son_2,0,1,pet_5,79,163,19,1970-01-01
reason_2,month_5,day_5,season_3,233,46,1970-01-01,49,271.679340520173,92,1,education_1,son_2,0,0,pet_0,63,188,26,1970-01-01
reason_11,month_3,day_2,season_1,248,32,1970-01-01,54,342.34703595969825,88,1,education_1,son_0,0,1,pet_4,67,194,21,1970-01-01
reason_8,month_5,day_5,season_1,375,17,1970-01-01,43,207.07331277563856,86,1,education_2,son_4,0,1,pet_2,60,166,26,1970-01-01
reason_28,month_6,day_2,season_3,317,52,1970-01-01,48,229.23298961062747,96,0,education_2,son_2,0,1,pet_4,56,185,22,1970-01-01
reason_26,month_4,day_6,season_4,160,41,1970-01-01,42,230.76945592596107,81,1,education_3,son_1,0,1,pet_2,91,166,19,1970-01-01
reason_11,month_8,day_2,season_1,282,23,1970-01-01,39,280.46757815790056,82,0,education_1,son_1,1,1,pet_5,60,174,32,1970-01-01
reason_6,month_2,day_3,season_1,170,20,1970-01-01,32,255.07744137943234,100,1,education_2,son_3,0,1,pet_8,98,163,23,1970-01-01
reason_28,month_2,day_6,season_3,240,11,1970-01-01,32,207.45909429751768,99,0,education_2,son_1,1,0,pet_2,65,191,30,1970-01-01
reason_11,month_0,day_5,season_2,250,31,1970-01-01,53,324.01825497558536,85,1,education_4,son_2,0,0,pet_1,85,194,21,1970-01-01
reason_15,month_8,day_3,season_2,204,23,1970-01-01,37,356.9769704377577,99,1,education_2,son_3,1,0,pet_0,58,170,29,1970-01-01
reason_16,month_5,day_2,season_1,364,50,1970-01-01,30,283.2635672643261,88,1,education_3,son_3,0,0,pet_8,88,194,33,1970-01-01
reason_12,month_6,day_5,season_4,229,52,1970-01-01,47,374.566782827569,82,0,education_2,son_4,0,1,pet_0,102,190,23,1970-01-01
reason_15,month_4,day_5,season_3,363,43,1970-01-01,54,376.91792478038826,81,0,education_1,son_3,1,1,pet_5,65,195,38,1970-01-01
reason_16,month_1,day_3,season_4,249,51,1970-01-01,29,358.5929546625107,92,0,education_3,son_0,0,1,pet_5,78,189,27,1970-01-01
reason_12,month_0,day_3,season_3,298,37,1970-01-01,57,317.1232786548731,92,1,education_3,son_2,1,1,pet_4,71,166,31,1970-01-01
reason_3,month_7,day_4,season_2,374,6,1970-01-01,57,254.55167323470164,81,0,education_1,son_2,1,0,pet_5,62,174,31,1970-01-01
reason_16,month_9,day_4,season_2,327,8,1970-01-01,47,214.51947113272251,87,1,education_1,son_0,0,0,pet_5,103,184,32,1970-01-01
reason_21,month_2,day_4,season_2,238,30,1970-01-01,55,271.38454355219375,97,1,education_2,son_0,0,0,pet_4,108,168,34,1970-01-01
reason_12,month_3,day_2,season_4,274,32,1970-01-01,30,296.27964573396685,99,0,education_3,son_3,1,0,pet_8,106,190,31,1970-01-01
reason_15,month_10,day_2,season_1,133,24,1970-01-01,43,333.1139237213161,94,1,education_2,son_2,1,1,pet_4,67,193,38,1970-01-01
reason_19,month_3,day_5,season_2,362,17,1970-01-01,51,242.86040543508693,94,1,education_2,son_4,1,1,pet_4,87,173,25,1970-01-01
reason_1,month_11,day_4,season_4,282,22,1970-01-01,31,254.0199141321679,91,0,education_3,son_1,0,0,pet_8,70,169,19,1970-01-01
reason_17,month_12,day_6,season_1,278,10,1970-01-01,28,268.68926548583414,92,0,education_1,son_4,1,0,pet_0,93,171,35,1970-01-01
reason_12,month_10,day_5,season_2,143,6,1970-01-01,37,321.51935296508134,87,0,education_2,son_1,1,0,pet_5,107,177,24,1970-01-01
reason_18,month_12,day_5,season_1,209,26,1970-01-01,39,301.06823011514916,89,1,education_1,son_3,1,1,pet_0,96,193,32,1970-01-01
reason_23,month_8,day_4,season_2,286,12,1970-01-01,42,282.8819529083249,87,1,education_4,son_0,1,0,pet_2,71,194,19,1970-01-01
reason_6,month_1,day_3,season_3,296,24,1970-01-01,58,247.2404106889163,88,0,education_1,son_0,0,1,pet_4,102,183,37,1970-01-01
reason_28,month_7,day_5,season_3,264,5,1970-01-01,56,226.97913631157445,89,0,education_1,son_1,0,1,pet_2,106,191,26,1970-01-01
reason_17,month_6,day_4,season_4,172,30,1970-01-01,43,373.83926517727963,100,0,education_3,son_3,0,0,pet_1,98,188,37,1970-01-01
reason_21,month_7,day_2,season_2,141,48,1970-01-01,44,377.691338158131,86,0,education_4,son_2,1,0,pet_1,56,181,29,1970-01-01
reason_28,month_0,day_5,season_1,132,42,1970-01-01,39,373.9500262759854,92,1,education_1,son_4,0,1,pet_4,92,182,26,1970-01-01
reason_26,month_1,day_2,season_1,121,40,1970-01-01,38,260.21397177387774,81,1,education_1,son_2,1,1,pet_2,91,185,21,1970-01-01
reason_0,month_2,day_3,season_3,204,16,1970-01-01,35,262.3855180001642,81,1,education_2,son_1,1,0,pet_5,61,195,34,1970-01-01
reason_10,month_1,day_5,season_4,315,36,1970-01-01,34,255.4480849886138,97,1,education_2,son_2,0,0,pet_2,93,173,24,1970-01-01
reason_4,month_6,day_5,season_2,153,19,1970-01-01,44,335.76807912531365,97,0,education_3,son_3,1,0,pet_2,108,173,26,1970-01-01
reason_22,month_3,day_4,season_2,265,48,1970-01-01,36,233.82057542519706,99,1,education_4,son_3,0,0,pet_0,104,189,30,1970-01-01
reason_3,month_9,day_6,season_4,167,24,1970-01-01,33,371.8873494112206,81,0,education_1,son_0,1,0,pet_5,106,192,35,1970-01-01
reason_15,month_1,day_2,season_2,183,31,1970-01-01,36,344.0129853300043,89,1,education_3,son_2,1,0,pet_1,98,164,32,1970-01-01
reason_12,month_9,day_4,season_3,361,37,1970-01-01,35,278.9286759569092,91,1,education_3,son_4,1,0,pet_1,99,171,33,1970-01-01
reason_28,month_12,day_5,season_3,167,24,1970-01-01,27,242.3820677214482,84,0,education_3,son_0,1,0,pet_4,88,164,28,1970-01-01
reason_21,month_6,day_2,season_3,387,41,1970-01-01,42,302.87443196239326,87,1,education_1,son_0,0,0,pet_2,102,189,25,1970-01-01
reason_16,month_8,day_6,season_1,119,24,1970-01-01,39,211.7064716926342,95,0,education_3,son_1,1,0,pet_5,94,173,26,1970-01-01
reason_9,month_3,day_4,season_4,259,33,1970-01-01,27,225.07333571095361,97,1,education_3,son_1,1,1,pet_8,82,168,20,1970-01-01
reason_6,month_2,day_6,season_1,199,13,1970-01-01,54,293.8002827489702,93,1,education_3,son_1,1,1,pet_4,67,186,19,1970-01-01
reason_26,month_11,day_5,season_3,150,31,1970-01-01,41,374.4237296960656,96,1,education_4,son_1,1,1,pet_5,79,171,32,1970-01-01
reason_11,month_6,day_5,season_1,258,34,1970-01-01,38,323.2245327956009,100,1,education_4,son_0,1,1,pet_5,71,195,27,1970-01-01
reason_19,month_9,day_2,season_4,250,41,1970-01-01,49,237.139233605525,83,1,education_4,son_4,1,1,pet_1,89,172,20,1970-01-01
reason_27,month_1,day_4,season_3,306,43,1970-01-01,33,215.18315154016813,98,1,education_2,son_3,0,1,pet_0,68,186,37,1970-01-01
reason_8,month_4,day_2,season_1,241,36,1970-01-01,56,322.6489860967498,88,1,education_2,son_3,0,0,pet_0,100,196,21,1970-01-01
reason_19,month_8,day_4,season_2,156,38,1970-01-01,27,296.20900346850976,99,1,education_4,son_3,1,0,pet_4,82,175,30,1970-01-01
reason_8,month_0,day_4,season_1,229,26,1970-01-01,41,256.80728852116283,99,0,education_1,son_2,1,0,pet_0,100,190,20,1970-01-01
reason_6,month_11,day_2,season_4,134,10,1970-01-01,46,213.826865458155,93,1,education_3,son_4,0,1,pet_2,93,182,24,1970-01-01
reason_5,month_3,day_6,season_3,120,5,1970-01-01,35,297.311612044512,82,0,education_3,son_4,1,1,pet_5,82,195,30,1970-01-01
reason_2,month_4,day_5,season_4,293,5,1970-01-01,52,280.08570236367376,91,1,education_1,son_1,0,0,pet_1,94,163,20,1970-01-01
reason_25,month_1,day_6,season_1,245,26,1970-01-01,51,236.76601436807584,85,1,education_1,son_2,1,1,pet_0,85,172,29,1970-01-01
reason_18,month_12,day_6,season_2,153,9,1970-01-01,29,265.6786777492505,94,0,education_4,son_2,1,0,pet_1,59,163,34,1970-01-01
reason_10,month_2,day_4,season_1,343,43,1970-01-01,51,346.86639595373435,88,1,education_3,son_4,1,0,pet_5,74,166,21,1970-01-01
reason_4,month_0,day_3,season_4,283,15,1970-01-01,30,314.0200390400267,90,0,education_3,son_0,0,1,pet_1,94,182,27,1970-01-01
reason_12,month_0,day_6,season_1,193,13,1970-01-01,42,266.7436253570314,94,0,education_3,son_1,1,1,pet_4,78,183,34,1970-01-01
reason_14,month_6,day_3,season_2,373,47,1970-01-01,47,290.3595581043062,99,0,education_3,son_2,1,0,pet_0,78,183,38,1970-01-01
reason_7,month_7,day_2,season_1,354,37,1970-01-01,57,365.68361728636904,90,0,education_3,son_2,1,1,pet_2,64,196,34,1970-01-01
reason_11,month_12,day_3,season_4,247,49,1970-01-01,54,281.3296434986595,89,1,education_4,son_4,1,1,pet_5,71,191,29,1970-01-01
reason_5,month_5,day_6,season_4,208,17,1970-01-01,49,371.59597090082775,88,0,education_4,son_1,0,0,pet_8,67,167,27,1970-01-01
reason_4,month_10,day_2,season_2,220,39,1970-01-01,29,280.9757336054612,90,1,education_4,son_3,0,1,pet_5,56,187,25,1970-01-01
reason_25,month_9,day_6,season_4,205,46,1970-01-01,43,209.34190069547913,88,0,education_1,son_2,0,0,pet_5,88,179,19,1970-01-01
reason_5,month_0,day_3,season_3,167,50,1970-01-01,31,348.76387831128056,84,1,education_1,son_0,0,0,pet_4,59,192,23,1970-01-01
reason_16,month_7,day_6,season_4,334,5,1970-01-01,44,260.2544941147748,83,1,education_4,son_3,0,1,pet_5,58,163,24,1970-01-01
reason_22,month_5,day_3,season_3,294,43,1970-01-01,27,339.00562413526575,82,0,education_1,son_4,1,0,pet_0,102,169,25,1970-01-01
reason_27,month_3,day_5,season_2,138,18,1970-01-01,54,281.4772015932832,93,1,education_1,son_1,1,0,pet_4,70,172,21,1970-01-01
reason_12,month_8,day_2,season_4,304,34,1970-01-01,58,291.8682953865086,89,1,education_4,son_1,1,0,pet_4,78,193,29,1970-01-01
reason_7,month_0,day_6,season_1,293,41,1970-01-01,52,311.3987186187618,92,0,education_1,son_3,0,1,pet_8,107,173,31,1970-01-01
reason_13,month_3,day_2,season_4,331,49,1970-01-01,57,349.6323854398081,94,1,education_3,son_1,0,1,pet_0,106,185,25,1970-01-01
reason_23,month_11,day_5,season_2,289,7,1970-01-01,33,373.53064669870275,91,1,education_2,son_3,1,0,pet_4,85,184,28,1970-01-01
reason_14,month_8,day_6,season_3,268,10,1970-01-01,46,274.0800444348063,93,0,education_4,son_4,0,0,pet_2,68,193,26,1970-01-01
reason_6,month_2,day_3,season_1,319,22,1970-01-01,37,220.74140732605244,91,0,education_4,son_3,0,0,pet_8,69,180,31,1970-01-01
reason_12,month_4,day_4,season_4,312,11,1970-01-01,36,373.4518021252882,85,1,education_4,son_0,0,0,pet_5,82,171,36,1970-01-01
reason_11,month_1,day_6,season_4,288,29,1970-01-01,40,280.5160209420153,81,0,education_1,son_2,0,1,pet_2,90,192,24,1970-01-01
reason_26,month_7,day_3,season_3,269,21,1970-01-01,57,300.47716878299127,88,0,education_4,son_1,1,1,pet_2,71,178,35,1970-01-01
reason_18,month_12,day_2,season_2,355,43,1970-01-01,34,234.73854730842794,92,1,education_4,son_2,0,0,pet_5,75,166,25,1970-01-01
reason_15,month_7,day_2,season_1,260,7,1970-01-01,48,370.80570739758775,85,1,education_2,son_4,0,0,pet_8,79,178,22,1970-01-01
reason_8,month_8,day_6,season_3,223,34,1970-01-01,42,316.06818834152887,88,1,education_3,son_3,1,0,pet_1,87,190,19,1970-01-01
reason_28,month_3,day_5,season_4,306,19,1970-01-01,46,355.8604178284978,88,1,education_3,son_1,0,0,pet_5,88,176,33,1970-01-01
reason_28,month_9,day_5,season_3,351,43,1970-01-01,44,242.31336549735772,90,0,education_1,son_2,0,0,pet_8,78,193,34,1970-01-01
reason_1,month_3,day_2,season_4,317,41,1970-01-01,33,238.6250848857211,99,1,education_1,son_3,1,1,pet_8,70,163,21,1970-01-01
reason_15,month_2,day_2,season_1,350,33,1970-01-01,49,284.02999815930673,97,0,education_3,son_0,0,0,pet_1,98,169,38,1970-01-01
reason_16,month_9,day_3,season_4,153,44,1970-01-01,52,314.8306764837138,97,1,education_2,son_1,0,0,pet_0,95,166,19,1970-01-01
reason_16,month_5,day_5,season_2,132,18,1970-01-01,55,375.5261846407601,88,0,education_4,son_2,1,1,pet_8,73,188,28,1970-01-01
reason_14,month_4,day_6,season_4,365,37,1970-01-01,45,304.655485779835,86,0,education_1,son_1,1,1,pet_4,105,182,38,1970-01-01
reason_8,month_11,day_5,season_2,215,44,1970-01-01,49,208.9208606321175,81,1,education_3,son_2,1,1,pet_2,91,192,35,1970-01-01
reason_4,month_10,day_2,season_4,360,31,1970-01-01,49,292.58605876414094,85,0,education_3,son_1,0,1,pet_1,65,173,20,1970-01-01
reason_17,month_6,day_4,season_4,377,43,1970-01-01,54,235.43473014643266,95,1,education_1,son_3,1,1,pet_1,99,194,35,1970-01-01
reason_10,month_1,day_2,season_3,383,18,1970-01-01,51,339.703127056743,100,1,education_1,son_0,0,0,pet_5,58,186,25,1970-01-01
reason_4,month_10,day_2,season_4,129,11,1970-01-01,47,347.18697368732296,96,0,education_4,son_4,0,1,pet_0,95,167,25,1970-01-01
reason_25,month_8,day_6,season_3,191,31,1970-01-01,43,305.8732623898254,97,0,education_2,son_4,0,1,pet_0,78,166,21,1970-01-01
reason_15,month_1,day_4,season_3,165,48,1970-01-01,33,364.7989558530413,91,0,education_3,son_3,0,0,pet_4,93,164,24,1970-01-01
reason_0,month_5,day_2,season_2,139,29,1970-01-01,40,295.72592597744887,99,0,education_1,son_3,1,1,pet_1,98,169,23,1970-01-01
reason_15,month_7,day_4,season_4,147,37,1970-01-01,42,300.6636270000366,93,1,education_4,son_3,1,1,pet_8,69,194,35,1970-01-01
reason_1,month_4,day_2,season_2,367,20,1970-01-01,50,226.54733280679312,97,0,education_3,son_1,1,0,pet_8,84,185,32,1970-01-01
reason_18,month_10,day_2,season_4,379,9,1970-01-01,36,229.2620679787475,100,1,education_4,son_3,1,1,pet_4,86,182,20,1970-01-01
reason_14,month_9,day_6,season_4,196,36,1970-01-01,30,336.14255334793165,81,0,education_3,son_3,1,1,pet_8,90,171,37,1970-01-01
reason_12,month_0,day_6,season_3,270,6,1970-01-01,27,249.07911124355795,92,0,education_1,son_3,1,1,pet_4,104,170,37,1970-01-01
reason_0,month_4,day_2,season_3,277,18,1970-01-01,50,348.47712776010735,95,0,education_1,son_3,0,1,pet_1,62,189,33,1970-01-01
reason_16,month_7,day_3,season_4,358,6,1970-01-01,33,367.2429779081996,97,1,education_3,son_0,0,1,pet_0,103,173,31,1970-01-01
reason_28,month_1,day_2,season_1,232,49,1970-01-01,30,284.033374352593,87,1,education_3,son_1,0,0,pet_2,107,168,28,1970-01-01
reason_26,month_7,day_3,season_3,125,48,1970-01-01,56,332.0682917245211,95,0,education_1,son_0,1,1,pet_8,98,182,24,1970-01-01
reason_4,month_9,day_3,season_3,201,49,1970-01-01,34,213.50176145548744,89,0,education_1,son_2,0,1,pet_2,95,175,23,1970-01-01
reason_26,month_6,day_3,season_2,325,9,1970-01-01,46,209.84193369845525,97,0,education_2,son_0,0,1,pet_8,102,177,35,1970-01-01
